"business_id","cool","date_time","funny","review_id","star_review","text","useful","user_id","tokens","date"
"RyTKm8McePjwsL8ggEHOYA",0,"2017-12-01 18:52:02",0.0,"1jhl_DLm79BAfzis4UQRvw",4.0,"I think this place is a bit above average in food quality and taste (falafel wasn't greasy). Pressing vegan was easy, still with the hummus and skip the cabbage slaw (it has mayo). Chips were nothing special. If they had unsweetened tea I missed it. I'd return if I was working in the area.",1.0,"bzqo6VgzJ7B1mSiM5ZPQ_w","['think', 'place', 'bit', 'average', 'food', 'quality', 'taste', 'falafel', 'wasn', 'greasy', 'pressing', 'vegan', 'easy', 'hummus', 'skip', 'cabbage', 'slaw', 'mayo', 'chips', 'special', 'unsweetened', 'tea', 'missed', 'return', 'working', 'area']","2017-12-01"
"uFuecn3P4z3PEErmzf75Xw",0,"2018-04-01 19:48:04",0.0,"FReRzW8JkJtaf_0Mru2HUw",5.0,"I just had Christina clean my house and she was outstanding! Such a sweet girl too. I had been wanting to get a house cleaner for some time, I wish I had done this sooner. They are very affordable, I will be scheduling regular service and can't wait to free up my weekends!",0.0,"gyK4MC5FAC-g3zz2w3zaZQ","['christina', 'clean', 'house', 'outstanding', 'sweet', 'girl', 'wanting', 'house', 'cleaner', 'time', 'wish', 'sooner', 'affordable', 'scheduling', 'regular', 'service', 'wait', 'free', 'weekends']","2018-04-01"
"SeNOJ2zYHziptxLuiRINLg",0,"2016-11-16 19:55:38",0.0,"UfHMgPgwzw1htBzl3sgz4Q",5.0,"Had a great dinner here last night! For us the pork ribs and the chicken pate crostini were the highlights. We tried a few other dishes that folks recommended like the 7x7 and the Caesar salad and I wasn't blown away.

The view was phenomenal though! Request a seat near the window if possible. It's rare to find a restaurant with a nice view and good food!",0.0,"FUMvBwKQY-LlY-oKtP_kVA","['great', 'dinner', 'night', 'pork', 'ribs', 'chicken', 'pate', 'crostini', 'highlights', 'tried', 'dishes', 'folks', 'recommended', 'like', 'caesar', 'salad', 'wasn', 'blown', 'away', 'view', 'phenomenal', 'request', 'seat', 'near', 'window', 'possible', 'rare', 'restaurant', 'nice', 'view', 'good', 'food']","2016-11-16"
"8f8vyCCFBUWfeqpiMaQblg",0,"2015-11-26 03:38:43",0.0,"bfIGHtfZqjhaDdyykGOlFA",5.0,"This place is great. Not a zoo but a place where animals are rehabilitated and sometimes live out their lives if they can't be released in the wild. They are only allowed to have visitors certain days, so when you see these offered, jump on it. Its good enough that you might want to plan a trip to AZ just for the days they are offering tours.

The tours last about two hours and are small groups. You will be as close to these animals as you ever will be. Some are AZ natives but many are not. There are bears, wolves, leopards, mountain lions, and many others. I was at the San Diego Zoo a few weeks ago, and this place is so much better. At a zoo half the animals are out-of-sight. Here they try to feed them when visitors are there so you see them all. Up close.  

Location: Probably around 25 minutes North of the 101 ans Pima Rd exit. There is about 0.5 miles on a dirt road, but its not bad. 

This place is all donation supported, with almost all volunteers. Tickets and even t-shirts are cheaper than you will pay at the zoo, and a better value.  These folks have been there for 21 years, but as others have said, neighbors have been complaining about the noise. These are neighbors that moved to the area LONG after the rehabilitation center was there. Dah!  Because of the Scottsdale has reduced the days they can have visitors, which has very negatively cut their revenue. 

If you want to see some great animals, as close as you ever will, this is the place to visit.  You won't be sorry.",0.0,"teOiHPYnluaAmDLarTHTew","['place', 'great', 'zoo', 'place', 'animals', 'rehabilitated', 'live', 'lives', 'released', 'wild', 'allowed', 'visitors', 'certain', 'days', 'offered', 'jump', 'good', 'want', 'plan', 'trip', 'az', 'days', 'offering', 'tours', 'tours', 'hours', 'small', 'groups', 'close', 'animals', 'az', 'natives', 'bears', 'wolves', 'leopards', 'mountain', 'lions', 'san', 'diego', 'zoo', 'weeks', 'ago', 'place', 'better', 'zoo', 'half', 'animals', 'sight', 'try', 'feed', 'visitors', 'close', 'location', 'probably', 'minutes', 'north', 'ans', 'pima', 'rd', 'exit', 'miles', 'dirt', 'road', 'bad', 'place', 'donation', 'supported', 'volunteers', 'tickets', 'shirts', 'cheaper', 'pay', 'zoo', 'better', 'value', 'folks', 'years', 'said', 'neighbors', 'complaining', 'noise', 'neighbors', 'moved', 'area', 'long', 'rehabilitation', 'center', 'dah', 'scottsdale', 'reduced', 'days', 'visitors', 'negatively', 'cut', 'revenue', 'want', 'great', 'animals', 'close', 'place', 'visit', 'won', 'sorry']","2015-11-26"
"tKi4OvAlckcVzeP92InsOQ",0,"2017-07-15 02:18:27",0.0,"S_J5PHZokmDrTuVqnuQGyA",5.0,"We love going to watch movies here! The chairs are so comfy and I love their paninis! They are the bomb! Date night with or with out the kids!",0.0,"dKnYjchrZyAjUjBnzlgcQQ","['love', 'going', 'watch', 'movies', 'chairs', 'comfy', 'love', 'paninis', 'bomb', 'date', 'night', 'kids']","2017-07-15"
"nem993SnNaDRExIBClyLHA",0,"2015-05-08 14:34:16",0.0,"DatSEg4y7OiUAV4qggjwLQ",5.0,"After two weeks 
I find post office with good service 
I will like to thankful the lady's working 
At the post office on Rambant",0.0,"R3ppdZDoOomkwnw4j-PbYw","['weeks', 'post', 'office', 'good', 'service', 'like', 'thankful', 'lady', 'working', 'post', 'office', 'rambant']","2015-05-08"
"EiWOgRl-v7KLV09VaBt1RA",0,"2013-08-22 02:29:52",0.0,"gfo7JxhBIKeBUZjpL-iclg",4.0,"We got boba drinks and the lady at the front was super friendly. The boba was alright, not the best that I've had (high standards after growing up in So Cal), but pretty great considering its in Arizona. They're also currently having a special where you get 10% off if you're a student!",0.0,"Gqdykv1mSGCwv8g-AaAytw","['got', 'boba', 'drinks', 'lady', 'super', 'friendly', 'boba', 'alright', 'best', 've', 'high', 'standards', 'growing', 'cal', 'pretty', 'great', 'considering', 'arizona', 'currently', 'having', 'special', 'student']","2013-08-22"
"nkK5-IlOo7cy05R5AuMPfw",0,"2017-03-09 19:13:04",0.0,"yQGC4QrZTU_Zcc801FVuXQ",1.0,"Went there today. Usually go to Harkins in Arrowhead, but decided to stay closer to home. What a mistake.
Rude service at ticket counter. Then went for popcorn. Only one person behind the counter. Very sweet girl, but slow service. Asked about the free refills for the popcorn, she said we didn't need to be a AMC stubs insider. 
My wife went to get the refill, there was now also a guy behind the counter, he told my wife she needed to be a stubs insider, my wife explained that the young lady said it would be OK, the young lady admitted to telling us that and the guy still refused.
The men's restroom was filthy with paper towels on the floor. 

Won't be back here.",3.0,"-ZKDfcKIl9eUCWsozRAHkQ","['went', 'today', 'usually', 'harkins', 'arrowhead', 'decided', 'stay', 'closer', 'home', 'mistake', 'rude', 'service', 'ticket', 'counter', 'went', 'popcorn', 'person', 'counter', 'sweet', 'girl', 'slow', 'service', 'asked', 'free', 'refills', 'popcorn', 'said', 'need', 'amc', 'stubs', 'insider', 'wife', 'went', 'refill', 'guy', 'counter', 'told', 'wife', 'needed', 'stubs', 'insider', 'wife', 'explained', 'young', 'lady', 'said', 'ok', 'young', 'lady', 'admitted', 'telling', 'guy', 'refused', 'men', 'restroom', 'filthy', 'paper', 'towels', 'floor', 'won']","2017-03-09"
"9SU7ZZhaFUJJ6m2k5HKHeg",0,"2015-03-30 19:55:16",0.0,"g8GpXfZ0WrVJMWPbnWzUdg",3.0,"A free room is a free room. Would I pay to stay here? HELL NO... The old Sahara remodeled and ""upgraded"" makes me think they are trying to be a young hip and fresh hotel on the strip. First of all there are at the end of the strip with nothing around. 
The rooms are small with huge mirrors placed at opposite walls to give the illusion that it's bigger. There is only a mini bar fridge that will charge you a $30 restocking fee if you put any of your stuff in it. The beds are comfy but there are only some mini blinds blocking the window so once the sun comes up your blinded by the light which isn't good for people who gambled until 5am. The walls and windows are thin so you can hear all the traffic from the street and car alarms going off every 5 minutes from the parking garage. The casino floor is small and the wasn't a large variety of slots. We didn't shop or eat here.",1.0,"211pd6j6PDgoOwJT_eauvw","['free', 'room', 'free', 'room', 'pay', 'stay', 'hell', 'old', 'sahara', 'remodeled', 'upgraded', 'makes', 'think', 'trying', 'young', 'hip', 'fresh', 'hotel', 'strip', 'end', 'strip', 'rooms', 'small', 'huge', 'mirrors', 'placed', 'opposite', 'walls', 'illusion', 'bigger', 'mini', 'bar', 'fridge', 'charge', 'restocking', 'fee', 'stuff', 'beds', 'comfy', 'mini', 'blinds', 'blocking', 'window', 'sun', 'comes', 'blinded', 'light', 'isn', 'good', 'people', 'gambled', 'walls', 'windows', 'hear', 'traffic', 'street', 'car', 'alarms', 'going', 'minutes', 'parking', 'garage', 'casino', 'floor', 'small', 'wasn', 'large', 'variety', 'slots', 'shop', 'eat']","2015-03-30"
"OSt6ved97YAEy8TF8Xmc_Q",1,"2015-11-20 04:46:37",2.0,"WtUa27_-bCUJ3z4X6SPZ1A",1.0,"Great store as long as you enjoy being treated badly and the best part was buying six red eye tetras and when I got home I put the bag in my holding tank that I use to keep new fish in for about a week or so before puting them into my big tank with my discuss and red tail Pleco etc: and after checking  the fish before taking them out I noticed two had what appeared to be gains of salt on there tails known as ICH. Good job Trop and I see you have about 7/1 bad reviews over good so hopefully it won't be long that you'll be gone and maybe someone who cares could buy that store and run it right.",4.0,"wGzJxoFoAHw4UTrdnTThYw","['great', 'store', 'long', 'enjoy', 'treated', 'badly', 'best', 'buying', 'red', 'eye', 'tetras', 'got', 'home', 'bag', 'holding', 'tank', 'use', 'new', 'fish', 'week', 'puting', 'big', 'tank', 'discuss', 'red', 'tail', 'pleco', 'checking', 'fish', 'taking', 'noticed', 'appeared', 'gains', 'salt', 'tails', 'known', 'ich', 'good', 'job', 'trop', 'bad', 'reviews', 'good', 'hopefully', 'won', 'long', 'll', 'gone', 'maybe', 'cares', 'buy', 'store', 'run', 'right']","2015-11-20"
"wXRhRfnXaV_icpT5P8r9pg",0,"2017-05-13 20:43:29",1.0,"vgB7EegMn4h6l7eJQNUhYg",2.0,"Since our not-so-great visit the manager did contact us by email then a phone call just a few days after my first Yelp post.  She seemed genuinely concerned. Offered to send coupons as an olive branch. We never asked for anything extra, she offered it.  
So far I've called her 3 different times inquiring about the coupons she said she would send. First excuse was she went on vacation but she will send the coupon out the next day.  
Called a week later, she said she would look into what happend and why they didn't go out. Third call she told me she will now sent them out FedEx so she can ""Track it"".  Hmmm FedEx seems to be slow given this conversation took place a few days ago and I live within 10 miles of the place.
I will update IF and when we get said coupon.

Coupon finally arrived. Geez what an ordeal.",2.0,"erljsAsvlR-QnkItdfZ4YQ","['great', 'visit', 'manager', 'contact', 'email', 'phone', 'days', 'yelp', 'post', 'genuinely', 'concerned', 'offered', 'send', 'coupons', 'olive', 'branch', 'asked', 'extra', 'offered', 'far', 've', 'called', 'different', 'times', 'inquiring', 'coupons', 'said', 'send', 'excuse', 'went', 'vacation', 'send', 'coupon', 'day', 'called', 'week', 'later', 'said', 'look', 'happend', 'told', 'sent', 'fedex', 'track', 'hmmm', 'fedex', 'slow', 'given', 'conversation', 'took', 'place', 'days', 'ago', 'live', 'miles', 'place', 'update', 'said', 'coupon', 'coupon', 'finally', 'arrived', 'geez', 'ordeal']","2017-05-13"
"iCQpiavjjPzJ5_3gPD5Ebg",0,"2017-08-23 14:49:24",0.0,"eBv3u4mUO4nBAVXq3kO0DQ",3.0,"This is classic NY style pizza in Vegas. Had this pie when very drunk one afternoon, and it totally satisfied. Slices are quick, no waiting. For a whole pizza, you might wait 30-45 minutes. 

Slices are big, and beer is available!",0.0,"REwJCVSP631SHCWGn9VK6A","['classic', 'ny', 'style', 'pizza', 'vegas', 'pie', 'drunk', 'afternoon', 'totally', 'satisfied', 'slices', 'quick', 'waiting', 'pizza', 'wait', 'minutes', 'slices', 'big', 'beer', 'available']","2017-08-23"
"bzbNGyrTwWHAgg1CqkSgeg",0,"2018-10-17 01:48:43",0.0,"lsbHA_AUBqImv-TsTjyK9Q",4.0,"This is a must try! You have to get the red velvet waffles. Great brunch place. I've been many occasions including breakfast and lunch. A little on the pricey side. Service is great. Very fast and never have had to wait to be seated even on busier occasions.",0.0,"NYbNfOFAevPCvnrWcNiyiA","['try', 'red', 'velvet', 'waffles', 'great', 'brunch', 'place', 've', 'occasions', 'including', 'breakfast', 'lunch', 'little', 'pricey', 'service', 'great', 'fast', 'wait', 'seated', 'busier', 'occasions']","2018-10-17"
"ni4ppUp4oHq-OSSCgUIGiA",0,"2015-02-18 03:30:45",1.0,"YFolSpkX36856ZCitRYwhA",1.0,"Overpriced sushi, the beef wagu and poached egg was the equivalent of a really good dish at yoshinoyas.  Don't get me wrong the food is good (not great) but overpriced",1.0,"IOJCAfDQCEyeuuXdUicxYg","['overpriced', 'sushi', 'beef', 'wagu', 'poached', 'egg', 'equivalent', 'good', 'dish', 'yoshinoyas', 'wrong', 'food', 'good', 'great', 'overpriced']","2015-02-18"
"vukjcARwa7rWfwD3Z4xTOA",1,"2017-06-30 07:05:28",0.0,"vXDclrK-OgaGSQFvurM_-A",4.0,"I checked this place out after work one day and it was a great way to end the day. Parking is surprisingly easy, I'm not sure that'll continue as more shops open. 

The menu is expansive. I love floral syrups for my boba and they had bith lavender and rose. They also had some house specialty flavors I didn't delve into. I got a 16oz rose green tea with half boba and half crystal boba. Now if you've never had crystal boba I recommend trying it and this place is the only one in the valley I've found that does it well.

The tea was strong and they put the perfect amount of syrup in it. 

My friend got ice cream and for 5 dollars he got a truly massive bowl of it. 

The women at the counter was delightful to talk to and very understanding as I struggled with combating the lingering effects the walk outside had on my brain.  

The only deterrent is this place is small and really not conducive to sitting inside.",0.0,"Jm3bmAnb200H6T0eY9UluA","['checked', 'place', 'work', 'day', 'great', 'way', 'end', 'day', 'parking', 'surprisingly', 'easy', 'sure', 'll', 'continue', 'shops', 'open', 'menu', 'expansive', 'love', 'floral', 'syrups', 'boba', 'bith', 'lavender', 'rose', 'house', 'specialty', 'flavors', 'delve', 'got', 'oz', 'rose', 'green', 'tea', 'half', 'boba', 'half', 'crystal', 'boba', 've', 'crystal', 'boba', 'recommend', 'trying', 'place', 'valley', 've', 'tea', 'strong', 'perfect', 'syrup', 'friend', 'got', 'ice', 'cream', 'dollars', 'got', 'truly', 'massive', 'bowl', 'women', 'counter', 'delightful', 'talk', 'understanding', 'struggled', 'combating', 'lingering', 'effects', 'walk', 'outside', 'brain', 'deterrent', 'place', 'small', 'conducive', 'sitting', 'inside']","2017-06-30"
"4JNXUYY8wbaaDmk3BPzlWw",0,"2018-09-28 04:30:33",0.0,"9-Je0191avPVzTiRSEQPfA",5.0,"Delicious and romantic!!! I have never been to Paris but this is what I imagine a little French cafe would be like. The steak frites option is amazing and the hot fresh baguette was very tasty.",0.0,"LNxK3lXQbkuPTzuJaL9D3g","['delicious', 'romantic', 'paris', 'imagine', 'little', 'french', 'cafe', 'like', 'steak', 'frites', 'option', 'amazing', 'hot', 'fresh', 'baguette', 'tasty']","2018-09-28"
"dtqT51H8Q8mIvrLylVuiZg",1,"2017-01-28 15:31:35",0.0,"Vu1-ZuwdY7m6EFipaCmZFQ",5.0,"Great Sushi! It was so fresh and delicious. Chris was our sushi chef and he was awesome as well as the waiter. We love places where the food and atmosphere  go together and this place aces it. By far the best sushi place in town. If you love sushi you definitely need to check this place out.  We had the crunchy California roll,  dragon roll, volcano roll and the crazy jalapeño.",2.0,"Ib2omoDC2Ah9znZ8SDg2WA","['great', 'sushi', 'fresh', 'delicious', 'chris', 'sushi', 'chef', 'awesome', 'waiter', 'love', 'places', 'food', 'atmosphere', 'place', 'aces', 'far', 'best', 'sushi', 'place', 'town', 'love', 'sushi', 'definitely', 'need', 'check', 'place', 'crunchy', 'california', 'roll', 'dragon', 'roll', 'volcano', 'roll', 'crazy', 'jalapeño']","2017-01-28"
"ru2NBzoG2RtRbV0H2Vvjcw",4,"2017-06-30 01:06:32",4.0,"5iXJ327bCselsiytOjiN4A",5.0,"Catawba is one of those places I wanna tell everyone about but also keep it on the DL because I don't want it becoming something akin to Old Meck. No shade.

Since this brewery originated in Asheville, they clearly take their beer very seriously. They have a long list of ales, lagers, ciders, and so on that will satiate just about any taste. It is a spacious brewery that greatly utilizes its indoor and outdoor spaces. I don't think there's a bad seat to be found on the premises.

I decided to go for a flight that included the Ted light lime, CLT IPA, White Zombie and another that I forget. I was able to take a sip of the hopness monster (two thumbs up!) and split half of the peanut butter & jelly. The PB&J is available only by the can but they throw in a free koozie with purchase as an added bonus.

Another plus? They have multiple stalls in the ladies bathroom! I've noticed in a few breweries (that shall remain nameless), there are at most three stalls in the ladies room. Sorry that's just unacceptable and thankfully that's not an issue at Catawba.

Catawba does have its own private parking lot but it will fill up quickly on the weekend. Just to add to the charm, they have a couple of hammocks that you can choose to lay (swing?) as well as corn hole boards. Again, this is a solid brewery spot with lots to offer including a nice view of the skyline.",4.0,"SBi0TYUSIrct8WSTyK6DFg","['catawba', 'places', 'wanna', 'tell', 'dl', 'want', 'akin', 'old', 'meck', 'shade', 'brewery', 'originated', 'asheville', 'clearly', 'beer', 'seriously', 'long', 'list', 'ales', 'lagers', 'ciders', 'satiate', 'taste', 'spacious', 'brewery', 'greatly', 'utilizes', 'indoor', 'outdoor', 'spaces', 'think', 'bad', 'seat', 'premises', 'decided', 'flight', 'included', 'ted', 'light', 'lime', 'clt', 'ipa', 'white', 'zombie', 'forget', 'able', 'sip', 'hopness', 'monster', 'thumbs', 'split', 'half', 'peanut', 'butter', 'jelly', 'pb', 'available', 'throw', 'free', 'koozie', 'purchase', 'added', 'bonus', 'plus', 'multiple', 'stalls', 'ladies', 'bathroom', 've', 'noticed', 'breweries', 'shall', 'remain', 'nameless', 'stalls', 'ladies', 'room', 'sorry', 'unacceptable', 'thankfully', 'issue', 'catawba', 'catawba', 'private', 'parking', 'lot', 'quickly', 'weekend', 'add', 'charm', 'couple', 'hammocks', 'choose', 'lay', 'swing', 'corn', 'hole', 'boards', 'solid', 'brewery', 'spot', 'lots', 'offer', 'including', 'nice', 'view', 'skyline']","2017-06-30"
"aKEEQqL1UFMieilnylI1gw",0,"2018-10-25 19:30:26",0.0,"Rupz9XtdbkYbLad-vQXGZA",5.0,"We went to Costa di Mare for my best friend's birthday celebration and it was AMAZING! They were able to seat us outside in the cabanas. We had the tasting menu and everything was so delicious. 10/10 would come back with more people.",0.0,"Exv5SiWVMxgTLwmcnw-Vkw","['went', 'costa', 'di', 'mare', 'best', 'friend', 'birthday', 'celebration', 'amazing', 'able', 'seat', 'outside', 'cabanas', 'tasting', 'menu', 'delicious', 'come', 'people']","2018-10-25"
"hYX0z2C6Th5XmcrKOP31fQ",0,"2013-11-17 22:25:31",0.0,"PffqTsr061OzVTgyUoWOWg",3.0,"This was a pleasant surprise!  Looking at the menu online after a friend suggest we meet here, I didn't expect too much.  It looks like a lot of other menus in this town.  
But when I arrived, service was nice and I was happy with the food and cocktails I sampled.  The Grown Up Grilled Cheese, Short rib tacos and the charcuterie platter were all well done.",0.0,"7HOTOydGS7wJYaJqNoDfeg","['pleasant', 'surprise', 'looking', 'menu', 'online', 'friend', 'suggest', 'meet', 'expect', 'looks', 'like', 'lot', 'menus', 'town', 'arrived', 'service', 'nice', 'happy', 'food', 'cocktails', 'sampled', 'grown', 'grilled', 'cheese', 'short', 'rib', 'tacos', 'charcuterie', 'platter']","2013-11-17"
"079CV1EE5WLdQqVEVYFeHQ",0,"2014-10-08 02:24:01",0.0,"SvWvXrIZ1R4HWF2wOXVbhw",5.0,"This restaurant is a master of understatement. From the outside and Upon entering, it doesn't look like much. 
As it should be, the truth is in the food  food....best beef and broccoli I've ever had.  We are regulars now.  Simply outstanding",4.0,"Q76XqZoINJOg7gXQa1qGkQ","['restaurant', 'master', 'understatement', 'outside', 'entering', 'look', 'like', 'truth', 'food', 'food', 'best', 'beef', 'broccoli', 've', 'regulars', 'simply', 'outstanding']","2014-10-08"
"3GfdCuI0YCc5U3rLLLPHUw",0,"2015-07-06 13:54:53",0.0,"I9sCQcVFc9ExeVsfAdvcCA",3.0,"We just tried this place last night. My husband heard about it through friends so on our date night we decided to try it. It has a great little menu with pictures so you can see what the food will look like when it comes out and it can help you decide on what you want. We're pretty critical on Japanese restaurants here in Las Vegas because a lot of the times if you want good fish you have to pay a lot and most restaurants freeze their fish which makes it lose the taste. This place was pretty good. We ordered the grilled squid which I really enjoyed. The yellowtail and grapefruit which was good except I'm not too much of a fan of grapefruit. We also ordered the beef carpaccio and the tuna carpaccio which was also pretty good. We ordered other plates but those were the best. At the end of the bill we were surprised it only came out to less than 80 dollars because we ordered a good amount of food. I would definitely recommend this place to others for a good priced Japanese restaurant.",0.0,"12AzaKnyko99WgDYn30u1Q","['tried', 'place', 'night', 'husband', 'heard', 'friends', 'date', 'night', 'decided', 'try', 'great', 'little', 'menu', 'pictures', 'food', 'look', 'like', 'comes', 'help', 'decide', 'want', 'pretty', 'critical', 'japanese', 'restaurants', 'las', 'vegas', 'lot', 'times', 'want', 'good', 'fish', 'pay', 'lot', 'restaurants', 'freeze', 'fish', 'makes', 'lose', 'taste', 'place', 'pretty', 'good', 'ordered', 'grilled', 'squid', 'enjoyed', 'yellowtail', 'grapefruit', 'good', 'fan', 'grapefruit', 'ordered', 'beef', 'carpaccio', 'tuna', 'carpaccio', 'pretty', 'good', 'ordered', 'plates', 'best', 'end', 'surprised', 'came', 'dollars', 'ordered', 'good', 'food', 'definitely', 'recommend', 'place', 'good', 'priced', 'japanese', 'restaurant']","2015-07-06"
"WmHRxbW3m8cngS4e6T8Cnw",0,"2013-01-27 00:02:13",0.0,"NUCxDP8HVjC6kkz0P8XhBg",2.0,"Ok atmosphere. Ok service. Terrible food. Great beer on tap. Overall, really below average food for the area. Everything is deep fried and fatty but tasteless. Not rushing back... Unless I'm only thirsty and it's happy hour.",0.0,"Xy2plQX5HMI_3O7oUP6HLw","['ok', 'atmosphere', 'ok', 'service', 'terrible', 'food', 'great', 'beer', 'tap', 'overall', 'average', 'food', 'area', 'deep', 'fried', 'fatty', 'tasteless', 'rushing', 'thirsty', 'happy', 'hour']","2013-01-27"
"gG9z6zr_49LocyCTvSFg0w",0,"2018-04-03 14:50:58",0.0,"Ic6KFYjDrwq8Om1ugPEO2Q",5.0,"Becoming... NO, is a charlotte staple. I have frequent the original local on many occasions. I have seen bible study, women meeting, and girls hanging out, People with dyed hair, no hair, and wings, pre-med Student studying and groups catching up. This is an inclusive space and more importantly a safe one. I am actually a fan of their pastries although my friends would beg to differ. They love the savory soups and sandwiches. I started my Amelie affection based on the tart (hazelnut was my fav) but have shifted to their palmers, macrons and recently sticky buns. They have an eclectic variety of options made fresh daily and with that being said it can be hit or miss on the available options. Be open-minded while going as the prices are not for the faint of heart. The décor is cute and Parisian inspired which is a cute homage. Now that they have branched out I have found that there are more locations in and around charlotte and can always sneak in for a quite bite, download, coffee or chat with friends. I highly suggest you give it a try. Don't be surprised if you being to plan your next vaca to Paris. Bonjour!",0.0,"FBgIisykTi3wPckKfG9y2A","['charlotte', 'staple', 'frequent', 'original', 'local', 'occasions', 'seen', 'bible', 'study', 'women', 'meeting', 'girls', 'hanging', 'people', 'dyed', 'hair', 'hair', 'wings', 'pre', 'med', 'student', 'studying', 'groups', 'catching', 'inclusive', 'space', 'importantly', 'safe', 'actually', 'fan', 'pastries', 'friends', 'beg', 'differ', 'love', 'savory', 'soups', 'sandwiches', 'started', 'amelie', 'affection', 'based', 'tart', 'hazelnut', 'fav', 'shifted', 'palmers', 'macrons', 'recently', 'sticky', 'buns', 'eclectic', 'variety', 'options', 'fresh', 'daily', 'said', 'hit', 'miss', 'available', 'options', 'open', 'minded', 'going', 'prices', 'faint', 'heart', 'décor', 'cute', 'parisian', 'inspired', 'cute', 'homage', 'branched', 'locations', 'charlotte', 'sneak', 'bite', 'download', 'coffee', 'chat', 'friends', 'highly', 'suggest', 'try', 'surprised', 'plan', 'vaca', 'paris', 'bonjour']","2018-04-03"
"BJLhJdmhUxV95BHAxZluzA",0,"2012-02-17 17:55:44",1.0,"3cOTlDm6RWW0fzyCA1Wn6Q",3.0,"I really really really want to love these cupcakes, but they are a bit overpriced in my book. There are a few flavors that are delicious (i.e., red velvet, black and white, and lemon coconut), but I had a few in the dozen that I purchased that were simply not worth the premium price. Specifically, the cinnamon sugar cupcake was hard and crunchy which was weird for a cupcake, and the carrot cake cupcake was a fuzz on the dry side. Overall really good cupcakes, but just not worth the premium price they are charging.",1.0,"WQGE0oroofQKzKalpx_fcA","['want', 'love', 'cupcakes', 'bit', 'overpriced', 'book', 'flavors', 'delicious', 'red', 'velvet', 'black', 'white', 'lemon', 'coconut', 'dozen', 'purchased', 'simply', 'worth', 'premium', 'price', 'specifically', 'cinnamon', 'sugar', 'cupcake', 'hard', 'crunchy', 'weird', 'cupcake', 'carrot', 'cake', 'cupcake', 'fuzz', 'dry', 'overall', 'good', 'cupcakes', 'worth', 'premium', 'price', 'charging']","2012-02-17"
"Xm5emeWSkEsuk7G-C7IbiQ",0,"2014-04-27 17:56:35",0.0,"TdHFU_aqg9Bl_KJtVZElAg",4.0,"Delicious food, it was hard to choose because so many things sounded good on the menu. The Martinis were great as well. However, our server was not the best but still an overall good experience.",0.0,"sGQFn5_XXwR_Fu4C4EDaKw","['delicious', 'food', 'hard', 'choose', 'things', 'sounded', 'good', 'menu', 'martinis', 'great', 'server', 'best', 'overall', 'good', 'experience']","2014-04-27"
"LXB7EyFsjpx8qULhNGHwHg",0,"2018-02-13 05:10:59",0.0,"sO3E96LqKJTTe2lOksw4LQ",5.0,"Today was my first experience at Juut Salon! Carolyn was beyond amazing!  Starting with an amazing scalp massage and highlights! What a fun, energetic and amazing stylist she is!!  I am so happy to have met Carolyn-- sad I don't live here to have her do my hair always .  The salon was amazing too! I received a book  for free because it was my first time and I purchased new product too",0.0,"A64qHRJzghudEBwkwujwoA","['today', 'experience', 'juut', 'salon', 'carolyn', 'amazing', 'starting', 'amazing', 'scalp', 'massage', 'highlights', 'fun', 'energetic', 'amazing', 'stylist', 'happy', 'met', 'carolyn', 'sad', 'live', 'hair', 'salon', 'amazing', 'received', 'book', 'free', 'time', 'purchased', 'new', 'product']","2018-02-13"
"ztCmuPxfKf3_L3QjUCYMHQ",0,"2017-08-22 20:42:30",0.0,"iMiFYCZ_vOavKqKczECSqg",1.0,"A huge thank you to the salesperson Maggie. We dropped by a few months ago to take a preliminary look and she offered her assistance without forcing any transaction which would have pushed us in another direction/dealership. We came back today to finish a sale and she was terrific. Very unusual to have such a nice, relatable person that isn't a slimy sales person. 
Update 8/22/2017 - it's been over 30 days since AutoNation Ford purchased my vehicle and they have NOT paid me for the vehicle (which of course is long gone sold to someone else). It was a nightmare to get them to pay off the loan which was significantly later than agreed upon and now that they have the title from my bank they have not paid for the amount that should have been paid to me. Management and upper management have several voicemails from me that they refuse to return. I guess my next step is to call the attorney generals office and open a claim for fraud.",0.0,"awx-VSDY0IiaKW72u97W2A","['huge', 'thank', 'salesperson', 'maggie', 'dropped', 'months', 'ago', 'preliminary', 'look', 'offered', 'assistance', 'forcing', 'transaction', 'pushed', 'direction', 'dealership', 'came', 'today', 'finish', 'sale', 'terrific', 'unusual', 'nice', 'relatable', 'person', 'isn', 'slimy', 'sales', 'person', 'update', 'days', 'autonation', 'ford', 'purchased', 'vehicle', 'paid', 'vehicle', 'course', 'long', 'gone', 'sold', 'nightmare', 'pay', 'loan', 'significantly', 'later', 'agreed', 'title', 'bank', 'paid', 'paid', 'management', 'upper', 'management', 'voicemails', 'refuse', 'return', 'guess', 'step', 'attorney', 'generals', 'office', 'open', 'claim', 'fraud']","2017-08-22"
